ID,Idade,Renda,Regiao,Genero,seguro auto,seguro vida Emp,seguro vida PF,Seguro Residencial
45168.000,23.801,8217.988,"S",0.000,"T","F","F","F"
87539.000,45.546,8217.991,"SE",0.000,"T","F","F","F"
9668.000,33.907,8218.263,"NE",1.000,"F","F","F","F"
90987.000,48.103,8218.681,"S",1.000,"F","F","F","F"
99709.000,37.040,8218.894,"SE",0.000,"T","F","F","F"
57979.000,32.405,8219.275,"SE",0.000,"T","F","F","F"
49248.000,39.375,8219.803,"CO",0.000,"F","F","F","F"
3122.000,34.333,8219.888,"S",1.000,"F","F","F","F"
82422.000,18.668,8220.383,"NE",0.000,"F","F","F","F"
23329.000,39.043,8220.546,"SE",0.000,"F","F","F","F"
27969.000,30.601,8220.694,"CO",0.000,"F","F","F","F"
51229.000,40.575,8221.719,"SE",1.000,"F","F","F","F"
68925.000,55.067,8221.886,"SE",1.000,"T","T","T","T"
54958.000,25.411,8221.964,"NE",1.000,"T","T","T","T"
71568.000,30.860,8222.241,"CO",0.000,"F","T","F","T"
66928.000,44.398,8222.364,"SE",0.000,"F","F","F","T"
21837.000,27.352,8222.555,"SE",0.000,"F","F","F","F"
89356.000,50.158,8222.641,"SE",1.000,"F","F","F","F"
21344.000,38.324,8223.036,"SE",1.000,"F","T","F","F"
85107.000,47.255,8223.118,"CO",0.000,"T","T","T","T"
65129.000,56.061,8223.141,"N",0.000,"T","F","F","F"
74584.000,32.546,8223.146,"CO",0.000,"T","T","T","T"
71683.000,42.020,8223.573,"NE",0.000,"F","F","T","F"
92935.000,34.695,8223.731,"CO",1.000,"F","F","F","F"
45424.000,48.526,8224.066,"CO",0.000,"T","T","T","T"
43049.000,73.278,8224.384,"SE",1.000,"F","F","F","F"
46182.000,43.191,8224.849,"CO",0.000,"F","F","F","F"
64205.000,30.931,8225.016,"SE",1.000,"T","T","T","T"
6641.000,45.346,8225.054,"SE",1.000,"F","T","F","F"
78323.000,49.345,8225.532,"SE",1.000,"F","F","F","F"
19455.000,50.359,8225.717,"SE",0.000,"T","T","T","T"
45362.000,28.651,8226.159,"SE",0.000,"F","F","F","F"
22536.000,20.276,8226.253,"NE",0.000,"T","T","T","T"
100981.000,41.284,8226.256,"N",1.000,"T","T","T","T"
9560.000,23.352,8227.175,"SE",1.000,"F","F","F","F"
54395.000,38.704,8227.238,"N",1.000,"F","F","F","T"
98041.000,32.868,8227.698,"CO",1.000,"T","F","F","T"
87893.000,21.211,8228.081,"S",1.000,"F","F","F","F"
43509.000,33.599,8228.388,"SE",1.000,"F","F","T","F"
57915.000,53.810,8228.445,"SE",0.000,"F","F","F","F"
30333.000,25.638,8228.579,"NE",1.000,"F","T","F","F"
20318.000,46.429,8228.582,"SE",1.000,"F","F","F","T"
35981.000,35.364,8229.327,"SE",1.000,"F","T","F","F"
63809.000,20.656,8229.500,"S",0.000,"F","F","F","F"
95958.000,23.815,8230.852,"SE",1.000,"F","F","T","T"
72877.000,31.774,8231.091,"CO",1.000,"F","F","F","F"
93393.000,59.325,8232.090,"NE",1.000,"F","F","F","T"
99552.000,47.867,8232.481,"SE",1.000,"F","T","F","F"
24396.000,37.569,8232.707,"SE",1.000,"T","T","T","T"
62781.000,27.818,8232.723,"NE",0.000,"T","T","T","T"
89694.000,50.340,8233.601,"NE",1.000,"T","T","T","T"
55968.000,23.310,8233.954,"CO",0.000,"F","F","F","F"
4630.000,55.530,8234.277,"SE",1.000,"T","T","T","T"
85191.000,30.542,8234.796,"NE",1.000,"F","F","F","F"
82127.000,27.150,8235.110,"S",0.000,"T","T","F","F"
15565.000,32.911,8235.476,"SE",0.000,"F","F","F","T"
84304.000,39.839,8236.138,"SE",0.000,"F","F","F","F"
75767.000,22.419,8236.444,"NE",1.000,"F","F","F","F"
5899.000,35.537,8236.453,"CO",0.000,"F","F","T","F"
96408.000,52.145,8236.619,"SE",1.000,"F","F","F","F"
18677.000,19.600,8237.074,"CO",1.000,"F","F","F","F"
91398.000,32.662,8237.142,"S",1.000,"F","F","F","F"
73859.000,19.587,8237.295,"CO",1.000,"F","F","F","F"
23725.000,24.633,8237.352,"S",1.000,"F","F","F","F"
45182.000,37.770,8238.241,"SE",1.000,"F","F","F","T"
44224.000,36.904,8238.825,"SE",1.000,"F","F","T","T"
86888.000,23.987,8238.877,"SE",1.000,"T","T","T","T"
25527.000,44.941,8239.192,"SE",1.000,"F","F","F","F"
66581.000,20.305,8239.935,"SE",1.000,"F","T","F","F"
22935.000,31.358,8240.068,"NE",0.000,"F","F","F","F"
17147.000,38.508,8240.464,"SE",0.000,"F","F","F","F"
70725.000,60.148,8240.482,"NE",1.000,"F","F","F","F"
6884.000,50.082,8240.550,"N",0.000,"F","T","F","F"
54086.000,24.482,8240.577,"N",1.000,"F","F","F","F"
55427.000,43.179,8240.641,"NE",1.000,"T","F","T","T"
43231.000,37.436,8241.245,"NE",1.000,"T","F","F","F"
45247.000,38.842,8241.616,"SE",0.000,"F","F","F","F"
47876.000,64.663,8241.716,"SE",1.000,"F","F","F","F"
70994.000,23.711,8242.211,"NE",0.000,"F","F","F","F"
76249.000,56.386,8242.779,"S",1.000,"T","T","T","T"
42522.000,22.551,8242.894,"S",1.000,"F","F","F","F"
1357.000,22.048,8243.058,"SE",1.000,"F","F","F","F"
20636.000,24.978,8243.123,"N",0.000,"F","F","F","F"
2300.000,58.943,8243.650,"CO",1.000,"F","T","F","F"
3908.000,43.854,8243.810,"NE",1.000,"F","F","F","F"
42950.000,49.817,8244.118,"SE",1.000,"T","T","F","T"
54512.000,36.702,8244.536,"SE",0.000,"F","F","F","T"
51786.000,48.638,8244.634,"SE",0.000,"F","F","F","F"
58746.000,61.908,8245.599,"CO",0.000,"F","F","F","F"
57761.000,54.941,8245.693,"SE",0.000,"F","F","F","F"
45931.000,37.668,8245.711,"N",0.000,"F","T","F","F"
21837.000,32.912,8246.473,"S",1.000,"T","T","T","T"
86128.000,33.824,8246.496,"NE",1.000,"F","F","F","F"
33327.000,36.115,8246.881,"S",1.000,"T","T","T","T"
58845.000,26.988,8246.941,"S",0.000,"F","T","T","F"
98383.000,46.392,8247.242,"CO",0.000,"T","T","T","T"
20545.000,32.631,8247.318,"SE",1.000,"T","T","T","T"
57923.000,36.642,8247.342,"SE",0.000,"F","F","F","F"
63740.000,28.274,8247.709,"S",1.000,"T","T","T","T"
13532.000,38.888,8247.931,"SE",1.000,"T","T","T","T"
43874.000,30.376,8248.112,"CO",1.000,"F","F","F","F"
43874.000,30.376,8248.112,"CO",1.000,"F","F","F","F"
25429.000,41.580,8248.151,"NE",0.000,"F","F","F","F"
19633.000,49.227,8250.102,"CO",1.000,"T","F","F","F"
12861.000,30.783,8250.244,"SE",1.000,"F","F","F","T"
14346.000,18.283,8250.487,"S",1.000,"F","F","F","F"
14346.000,18.283,8250.487,"S",1.000,"F","F","F","F"
7765.000,38.134,8251.024,"SE",1.000,"T","F","F","F"
36124.000,37.616,8251.069,"SE",1.000,"F","F","F","F"
88918.000,31.312,8251.096,"SE",1.000,"F","F","T","T"
45054.000,24.128,8251.099,"SE",1.000,"T","T","T","T"
63559.000,55.887,8252.228,"NE",0.000,"F","F","F","F"
63207.000,33.320,8252.552,"NE",1.000,"F","F","F","T"
29407.000,41.831,8252.712,"SE",1.000,"F","F","F","F"
5815.000,18.574,8252.779,"NE",1.000,"T","T","T","T"
13305.000,20.091,8252.928,"CO",1.000,"F","F","F","F"
100075.000,30.403,8253.436,"S",0.000,"F","F","F","T"
45388.000,35.467,8254.167,"SE",0.000,"F","F","F","F"
60389.000,43.259,8255.207,"CO",1.000,"F","F","T","F"
3435.000,18.403,8255.708,"SE",0.000,"T","T","T","T"
79415.000,43.880,8255.776,"SE",0.000,"F","F","F","F"
18376.000,47.974,8255.808,"SE",0.000,"F","F","T","T"
12719.000,24.988,8255.849,"SE",1.000,"F","F","F","T"
37323.000,62.890,8255.903,"SE",1.000,"F","T","F","F"
79745.000,35.172,8256.115,"S",0.000,"F","F","T","F"
77729.000,21.942,8256.295,"S",1.000,"F","F","F","F"
94901.000,54.889,8256.306,"SE",0.000,"F","F","F","F"
10985.000,28.515,8256.718,"SE",1.000,"T","T","T","T"
12279.000,46.257,8256.969,"S",0.000,"F","F","F","F"
78725.000,30.673,8257.767,"SE",1.000,"F","F","F","F"
31154.000,61.439,8257.852,"SE",0.000,"F","F","F","F"
61328.000,39.176,8258.537,"NE",1.000,"F","F","F","T"
37147.000,31.354,8258.595,"NE",0.000,"F","F","F","F"
83431.000,40.072,8258.754,"SE",0.000,"F","F","F","F"
69962.000,29.052,8260.136,"SE",1.000,"F","F","F","T"
85608.000,38.487,8260.400,"SE",0.000,"F","T","F","F"
64861.000,35.927,8260.669,"SE",1.000,"F","F","F","F"
40458.000,28.449,8260.694,"N",0.000,"F","F","F","F"
77995.000,42.523,8260.803,"SE",0.000,"F","F","F","T"
72835.000,58.392,8260.913,"N",1.000,"T","T","T","T"
40082.000,59.342,8261.093,"N",1.000,"F","T","F","F"
67634.000,29.410,8261.706,"NE",1.000,"F","F","F","F"
26324.000,41.554,8261.756,"SE",0.000,"F","F","F","F"
96567.000,34.267,8262.791,"SE",0.000,"F","F","F","F"
35681.000,24.947,8262.917,"SE",0.000,"F","F","F","T"
46929.000,30.575,8263.612,"CO",1.000,"T","T","T","T"
66186.000,47.543,8263.990,"NE",1.000,"F","F","F","F"
76384.000,29.897,8264.414,"CO",1.000,"F","T","F","F"
45082.000,57.910,8264.867,"SE",0.000,"F","F","F","T"
53431.000,44.100,8265.736,"NE",1.000,"F","F","F","F"
74417.000,41.373,8266.469,"SE",1.000,"F","F","F","T"
42770.000,67.484,8266.671,"NE",1.000,"F","F","F","T"
40255.000,58.535,8266.817,"SE",1.000,"T","F","F","F"
82965.000,42.495,8266.917,"N",1.000,"T","T","T","T"
95577.000,33.021,8267.122,"SE",1.000,"F","F","F","F"
77579.000,27.854,8267.140,"S",1.000,"F","F","F","T"
52806.000,57.949,8267.187,"NE",0.000,"T","T","T","T"
90645.000,28.759,8267.298,"SE",0.000,"F","F","T","T"
64265.000,27.558,8267.482,"CO",1.000,"T","F","F","F"
28878.000,83.589,8267.739,"CO",0.000,"F","F","F","T"
10909.000,32.941,8267.770,"SE",0.000,"T","F","F","F"
28711.000,41.640,8268.993,"NE",0.000,"F","F","F","F"
11181.000,27.882,8269.154,"SE",1.000,"F","F","F","F"
42312.000,35.545,8269.508,"SE",0.000,"F","F","F","T"
36671.000,20.765,8269.535,"NE",0.000,"T","T","T","T"
14778.000,26.898,8269.636,"S",1.000,"F","F","F","F"
48199.000,26.518,8270.348,"CO",1.000,"F","F","F","F"
36102.000,21.602,8270.495,"S",0.000,"F","F","F","F"
7207.000,44.685,8270.548,"CO",1.000,"F","F","F","F"
51373.000,22.436,8270.744,"S",1.000,"F","F","F","F"
89706.000,39.428,8271.134,"SE",1.000,"F","F","F","F"
21324.000,42.962,8271.798,"SE",1.000,"T","T","T","T"
29261.000,56.465,8271.807,"SE",1.000,"F","F","F","F"
45058.000,23.879,8271.933,"NE",0.000,"F","F","F","F"
40435.000,71.123,8271.966,"SE",1.000,"F","F","F","T"
52457.000,22.382,8272.601,"SE",1.000,"T","T","T","T"
28112.000,42.804,8272.754,"CO",0.000,"F","F","F","F"
63012.000,36.228,8272.934,"SE",1.000,"F","F","F","F"
33811.000,19.042,8272.996,"SE",1.000,"T","T","T","T"
55685.000,43.868,8273.205,"CO",1.000,"T","T","T","T"
12054.000,30.250,8273.248,"SE",1.000,"F","F","F","F"
36750.000,18.787,8273.432,"SE",0.000,"F","F","F","F"
4932.000,52.166,8273.595,"SE",0.000,"T","T","T","T"
63229.000,20.814,8273.737,"SE",0.000,"T","T","T","T"
57661.000,25.238,8274.019,"S",1.000,"T","T","T","T"
90792.000,59.857,8274.504,"SE",1.000,"F","F","F","F"
92433.000,57.101,8274.522,"SE",1.000,"F","F","F","F"
22529.000,45.103,8274.824,"SE",1.000,"T","F","F","F"
18261.000,20.043,8274.879,"SE",0.000,"F","F","F","F"
52049.000,34.648,8275.085,"SE",1.000,"F","F","F","F"
47158.000,21.592,8275.104,"S",1.000,"F","T","F","F"
79207.000,36.287,8275.494,"N",1.000,"F","T","F","F"
68172.000,24.619,8276.020,"S",0.000,"T","T","T","T"
97033.000,35.394,8276.346,"SE",1.000,"F","F","F","F"
37071.000,31.958,8276.417,"SE",0.000,"F","F","F","F"
59912.000,25.340,8276.687,"S",1.000,"F","T","F","F"
62109.000,37.244,8277.000,"CO",0.000,"F","F","F","F"
71061.000,48.078,8277.133,"S",1.000,"F","F","F","F"
53154.000,33.013,8277.255,"SE",0.000,"T","T","F","F"
83328.000,32.401,8278.124,"SE",1.000,"F","F","F","F"
40875.000,41.646,8278.521,"SE",0.000,"F","F","F","F"
3670.000,35.616,8278.650,"S",1.000,"F","T","F","F"
70570.000,51.761,8278.661,"SE",1.000,"F","F","F","F"
55255.000,45.192,8278.689,"SE",1.000,"F","F","F","F"
87439.000,38.516,8279.183,"SE",0.000,"T","T","T","T"
3061.000,27.905,8279.218,"CO",0.000,"F","T","T","T"
19984.000,20.324,8280.081,"SE",0.000,"F","F","F","T"
46610.000,37.317,8280.279,"S",1.000,"F","F","F","F"
55215.000,32.174,8280.391,"N",1.000,"F","F","F","F"
19673.000,39.785,8280.431,"SE",0.000,"T","F","F","F"
92582.000,45.981,8280.817,"CO",0.000,"F","F","F","F"
15734.000,68.302,8281.137,"SE",0.000,"F","T","F","F"
6090.000,60.332,8281.287,"S",1.000,"F","F","F","F"
38407.000,21.643,8281.469,"CO",0.000,"F","F","F","T"
30952.000,36.582,8281.672,"SE",0.000,"F","F","F","F"
15088.000,39.959,8282.280,"SE",1.000,"F","F","F","T"
78466.000,47.861,8282.515,"SE",0.000,"F","F","F","F"
63484.000,46.980,8282.563,"NE",1.000,"F","F","F","F"
54801.000,38.168,8282.925,"SE",1.000,"F","F","F","F"
52441.000,31.698,8283.382,"SE",1.000,"F","F","F","F"
42225.000,36.359,8283.395,"SE",1.000,"F","F","F","F"
88319.000,32.152,8283.452,"SE",0.000,"F","F","F","F"
48292.000,48.807,8284.009,"SE",1.000,"F","F","F","F"
82128.000,39.541,8284.376,"S",1.000,"F","F","F","F"
36970.000,30.102,8284.376,"SE",1.000,"F","F","F","T"
2843.000,39.295,8284.736,"SE",1.000,"F","F","F","T"
52007.000,33.909,8285.451,"SE",0.000,"T","T","T","T"
38212.000,24.008,8285.805,"S",0.000,"F","F","F","F"
15974.000,47.886,8285.866,"SE",0.000,"T","F","F","F"
97796.000,41.189,8286.007,"SE",1.000,"F","F","F","F"
53565.000,34.332,8286.040,"N",0.000,"F","T","F","F"
21983.000,29.619,8286.070,"SE",0.000,"F","F","F","F"
80254.000,26.768,8286.799,"S",1.000,"T","T","T","T"
26757.000,38.308,8287.372,"SE",1.000,"F","F","T","F"
59693.000,24.718,8287.732,"S",0.000,"T","F","F","F"
29296.000,34.143,8288.230,"S",1.000,"F","T","F","F"
52406.000,38.352,8289.212,"NE",1.000,"F","F","F","F"
98562.000,51.483,8289.289,"S",0.000,"T","F","F","T"
65668.000,34.079,8289.386,"S",1.000,"F","F","F","T"
58002.000,50.953,8290.038,"S",0.000,"F","F","F","F"
88621.000,23.693,18000.000,"SE",0.000,"T","T","T","T"
20745.000,46.690,8290.485,"CO",1.000,"F","F","F","F"
82364.000,47.771,8290.579,"SE",0.000,"T","T","T","T"
36060.000,26.416,8291.030,"CO",0.000,"T","T","T","T"
29591.000,35.743,8291.364,"CO",0.000,"F","F","F","F"
34922.000,36.394,8291.393,"SE",1.000,"F","F","T","T"
87594.000,41.238,8292.273,"NE",1.000,"T","T","T","T"
26088.000,51.182,8292.677,"SE",1.000,"T","F","F","F"
24468.000,32.808,8293.072,"S",1.000,"F","F","F","F"
55549.000,58.252,8293.262,"SE",0.000,"F","F","F","F"
86243.000,51.109,8293.307,"SE",1.000,"T","F","F","T"
67978.000,26.044,8294.018,"N",0.000,"F","F","F","F"
76233.000,50.815,8294.177,"SE",1.000,"F","T","F","T"
80399.000,57.451,8294.267,"CO",0.000,"T","T","T","T"
33946.000,51.918,8294.664,"NE",1.000,"F","F","T","T"
12990.000,29.290,8294.997,"NE",0.000,"F","F","F","F"
48371.000,42.535,8295.124,"SE",0.000,"F","T","F","F"
76807.000,31.455,8296.478,"SE",1.000,"F","F","F","F"
50543.000,26.145,8296.955,"SE",0.000,"F","F","F","F"
68996.000,65.848,8297.201,"NE",1.000,"T","T","T","T"
30715.000,57.904,8297.918,"N",0.000,"F","F","F","F"
54321.000,33.094,8298.236,"SE",1.000,"T","T","T","T"
48888.000,22.618,8298.817,"NE",1.000,"F","T","F","F"
37355.000,55.137,8298.930,"CO",0.000,"F","F","F","F"
28000.000,36.603,8299.026,"SE",1.000,"T","T","T","T"
49507.000,25.182,8299.034,"SE",1.000,"F","F","F","F"
35888.000,22.992,8299.403,"S",1.000,"F","T","F","F"
35865.000,28.493,8299.478,"SE",0.000,"F","F","F","F"
77339.000,31.610,8299.764,"CO",0.000,"T","T","T","T"
69046.000,52.518,8299.908,"SE",1.000,"F","F","F","T"
20445.000,26.679,8300.083,"SE",0.000,"F","T","F","F"
21868.000,41.681,8300.193,"NE",1.000,"T","T","T","T"
56394.000,24.350,8300.718,"SE",1.000,"F","F","F","F"
78414.000,61.003,8301.336,"SE",0.000,"F","F","F","T"
71149.000,56.238,8301.431,"SE",0.000,"T","F","F","F"
93420.000,45.938,8301.549,"S",1.000,"F","F","F","F"
73761.000,24.097,8302.564,"CO",0.000,"T","T","T","T"
41625.000,35.870,8302.589,"SE",1.000,"F","F","F","F"
42776.000,36.200,8303.236,"CO",1.000,"F","T","F","F"
22470.000,20.505,8303.637,"CO",1.000,"T","T","T","T"
12092.000,35.683,8304.062,"S",1.000,"F","F","F","F"
53851.000,46.713,8305.104,"NE",0.000,"F","F","T","T"
35724.000,25.323,8305.222,"NE",0.000,"F","F","F","F"
84895.000,38.523,8305.261,"NE",1.000,"T","T","T","T"
46413.000,57.253,8305.378,"S",0.000,"F","F","F","F"
9790.000,44.565,8305.457,"SE",1.000,"F","F","F","F"
13743.000,54.332,8305.578,"N",1.000,"F","F","F","F"
37618.000,38.932,8305.829,"CO",0.000,"F","T","F","T"
4009.000,29.776,8305.867,"SE",1.000,"F","F","F","F"
17229.000,44.729,8306.430,"SE",0.000,"F","F","F","F"
93078.000,50.766,8306.655,"SE",1.000,"F","F","T","F"
35093.000,48.364,8307.231,"SE",1.000,"F","F","F","F"
30525.000,45.074,8307.530,"S",1.000,"F","F","F","F"
70764.000,33.898,8308.278,"CO",0.000,"F","F","F","F"
94526.000,29.789,8308.320,"SE",0.000,"F","F","F","F"
63254.000,41.442,8308.711,"SE",0.000,"F","F","F","F"
76775.000,18.086,8308.771,"NE",1.000,"F","F","F","F"
54928.000,44.693,8308.779,"S",0.000,"F","F","F","F"
12531.000,51.567,8308.980,"SE",1.000,"T","T","T","T"
97837.000,50.392,8309.079,"N",1.000,"F","T","F","F"
76341.000,45.234,8309.369,"S",1.000,"F","F","F","F"
63548.000,51.357,8310.115,"SE",0.000,"F","F","F","F"
58378.000,50.955,8310.470,"SE",1.000,"F","F","F","F"
7783.000,38.806,8310.485,"S",1.000,"F","F","F","F"
78004.000,22.082,8310.582,"NE",1.000,"F","F","F","T"
96509.000,33.357,8310.653,"SE",0.000,"F","F","F","F"
27464.000,26.556,8311.139,"SE",0.000,"F","F","F","T"
77089.000,34.205,8311.205,"NE",1.000,"F","F","F","F"
85442.000,28.685,8311.241,"CO",1.000,"F","F","F","F"
79589.000,31.897,8311.739,"NE",0.000,"F","T","F","F"
39057.000,30.865,8311.787,"NE",0.000,"F","F","F","F"
42891.000,49.093,8312.128,"SE",0.000,"F","F","F","F"
81756.000,23.761,8312.302,"SE",0.000,"F","T","F","F"
56232.000,46.266,8312.308,"N",1.000,"F","F","F","F"
96661.000,26.927,8312.320,"SE",0.000,"T","T","T","T"
89773.000,44.481,8312.371,"CO",1.000,"F","F","F","F"
54987.000,49.104,8312.794,"S",1.000,"F","F","F","F"
46726.000,52.854,8312.867,"CO",1.000,"F","F","F","F"
3774.000,29.065,8312.872,"SE",0.000,"F","F","F","F"
61839.000,43.842,8313.231,"SE",1.000,"F","F","F","T"
33508.000,44.075,8313.387,"CO",0.000,"F","F","F","T"
100491.000,51.075,8313.640,"SE",1.000,"F","F","F","F"
38321.000,46.179,8313.708,"CO",0.000,"F","F","F","F"
24651.000,23.237,8313.914,"NE",1.000,"T","F","F","F"
62561.000,48.947,8314.765,"CO",1.000,"F","F","F","F"
89051.000,47.979,8314.859,"CO",0.000,"F","F","F","T"
95029.000,35.621,8314.875,"SE",1.000,"F","F","F","T"
28268.000,34.842,8314.957,"SE",1.000,"T","T","T","T"
78979.000,19.655,8314.977,"SE",1.000,"T","T","T","T"
32366.000,37.356,8314.982,"CO",0.000,"T","T","T","T"
6454.000,41.896,8315.489,"SE",1.000,"F","F","F","F"
89932.000,22.343,8315.529,"SE",1.000,"F","F","F","F"
88446.000,63.743,8315.792,"SE",0.000,"T","F","F","F"
25953.000,18.345,8316.136,"S",1.000,"F","F","F","F"
64146.000,18.499,8316.236,"S",0.000,"F","F","F","F"
74111.000,33.921,8316.578,"CO",0.000,"F","F","F","T"
44679.000,40.092,8316.657,"SE",0.000,"F","F","F","F"
93671.000,53.458,8316.958,"SE",0.000,"F","F","F","F"
24654.000,41.620,8317.085,"SE",0.000,"T","T","T","T"
74293.000,41.649,8317.261,"S",0.000,"F","T","F","F"
55841.000,22.963,8317.730,"SE",0.000,"F","F","F","T"
54521.000,34.019,8318.096,"CO",0.000,"F","F","F","T"
69266.000,24.615,8318.215,"SE",0.000,"F","F","F","T"
42436.000,33.292,8318.242,"CO",0.000,"F","F","F","F"
63532.000,58.405,8319.105,"SE",1.000,"T","T","T","T"
89452.000,38.815,8319.264,"NE",0.000,"T","T","T","T"
51202.000,46.063,8319.952,"NE",0.000,"F","F","F","F"
3905.000,22.227,8321.171,"SE",0.000,"F","F","F","F"
76097.000,31.930,8321.618,"S",0.000,"F","F","T","F"
45800.000,31.559,8322.199,"SE",0.000,"F","F","F","F"
16800.000,29.182,8322.386,"N",1.000,"F","F","F","F"
5227.000,39.116,8322.438,"SE",1.000,"F","F","F","F"
98316.000,70.502,8322.701,"SE",0.000,"F","F","F","T"
60363.000,63.267,8322.747,"N",1.000,"F","T","F","T"
40529.000,67.298,8323.438,"N",1.000,"F","T","F","T"
98568.000,31.489,8324.143,"SE",1.000,"F","F","F","F"
80016.000,31.290,8325.202,"SE",0.000,"F","F","F","F"
43997.000,41.211,8325.389,"SE",0.000,"F","F","F","F"
85584.000,61.063,8325.620,"SE",0.000,"F","F","F","F"
7851.000,22.201,8325.781,"SE",1.000,"F","T","F","F"
57829.000,36.833,8325.858,"SE",1.000,"F","F","F","F"
5332.000,47.488,8326.042,"NE",0.000,"F","F","F","F"
86710.000,40.678,8326.256,"SE",0.000,"F","F","F","T"
72636.000,28.786,8326.360,"SE",1.000,"F","T","F","F"
72954.000,29.388,8326.410,"SE",0.000,"F","F","F","F"
79274.000,29.324,8327.466,"SE",1.000,"F","F","F","F"
43226.000,48.115,8327.640,"SE",0.000,"F","F","F","F"
66288.000,46.926,8327.967,"S",1.000,"F","F","T","F"
68451.000,38.699,8328.122,"SE",1.000,"F","F","F","F"
54080.000,28.503,8328.138,"CO",0.000,"T","T","T","T"
3237.000,56.527,8328.762,"SE",1.000,"F","F","F","T"
80993.000,49.591,8329.722,"CO",0.000,"F","T","F","F"
1264.000,52.149,8329.850,"S",0.000,"F","F","F","F"
79684.000,27.595,8330.220,"SE",1.000,"F","F","F","F"
67061.000,30.397,8330.488,"NE",1.000,"F","T","F","F"
16680.000,43.927,8330.563,"S",1.000,"F","F","F","F"
79211.000,29.909,8330.743,"SE",0.000,"F","T","F","T"
49568.000,51.678,8331.251,"SE",1.000,"F","F","F","T"
60863.000,20.863,8331.534,"SE",1.000,"F","F","F","F"
83157.000,29.402,8332.333,"SE",1.000,"T","T","T","T"
20559.000,39.458,8332.865,"S",0.000,"T","F","F","T"
37734.000,21.135,8333.522,"CO",1.000,"T","T","T","T"
7977.000,36.706,8333.528,"SE",1.000,"F","F","F","F"
30739.000,42.292,8333.674,"SE",1.000,"T","T","T","T"
55004.000,62.245,8333.866,"NE",0.000,"T","T","F","F"
4356.000,41.220,8333.934,"CO",0.000,"F","F","F","F"
80276.000,30.812,8335.586,"S",1.000,"F","T","F","T"
62148.000,38.759,8336.259,"CO",0.000,"F","F","F","F"
24778.000,38.433,8336.271,"SE",1.000,"F","F","F","F"
54621.000,33.560,8336.430,"SE",0.000,"T","F","F","F"
88459.000,49.824,8336.692,"S",0.000,"F","F","F","F"
34584.000,53.842,8336.881,"CO",1.000,"T","T","F","T"
10353.000,51.603,8337.059,"SE",0.000,"F","F","F","F"
71755.000,23.918,8337.107,"S",1.000,"T","T","T","T"
88607.000,24.164,8337.579,"CO",0.000,"F","F","F","T"
61268.000,43.352,8337.838,"SE",1.000,"F","F","F","F"
63879.000,27.740,8337.916,"SE",0.000,"F","F","F","F"
99303.000,30.685,8338.860,"N",0.000,"T","T","T","T"
34034.000,41.292,8339.064,"S",0.000,"F","F","F","T"
2799.000,32.566,8339.815,"N",1.000,"F","T","T","F"
34153.000,43.682,8340.014,"SE",0.000,"T","F","F","F"
32580.000,43.619,8340.141,"SE",1.000,"F","F","T","F"
91793.000,33.034,8340.308,"S",0.000,"F","F","F","T"
29730.000,31.230,8341.240,"NE",0.000,"T","T","T","T"
91800.000,57.021,8341.280,"CO",1.000,"T","F","T","T"
24721.000,20.396,8341.316,"NE",1.000,"F","F","F","F"
75383.000,30.762,8341.486,"NE",1.000,"F","T","F","F"
32462.000,43.656,8341.707,"NE",0.000,"F","T","F","F"
85767.000,44.992,8342.021,"CO",0.000,"T","T","T","T"
66305.000,42.570,8342.468,"SE",1.000,"F","F","F","T"
4723.000,59.313,8342.575,"SE",0.000,"F","T","F","F"
99493.000,44.488,8342.632,"NE",1.000,"T","F","F","F"
57400.000,39.620,8342.984,"SE",1.000,"F","F","F","F"
86049.000,20.669,8343.231,"CO",1.000,"T","T","F","F"
88161.000,31.638,8344.773,"SE",0.000,"F","T","F","F"
2269.000,26.271,8344.881,"SE",0.000,"T","T","T","T"
18552.000,22.697,8345.102,"CO",1.000,"F","F","F","T"
78569.000,37.320,8345.966,"NE",1.000,"F","F","F","F"
70493.000,39.502,8346.123,"SE",0.000,"F","F","F","F"
87408.000,27.039,8346.488,"NE",1.000,"F","F","F","F"
14526.000,43.097,8347.308,"CO",0.000,"F","F","F","F"
71459.000,37.759,8347.706,"S",1.000,"F","F","F","T"
44210.000,61.867,8347.907,"NE",1.000,"T","F","F","F"
36884.000,50.290,8347.912,"SE",0.000,"F","F","F","F"
6611.000,55.850,8348.330,"S",1.000,"F","F","F","F"
64946.000,29.987,8348.851,"S",1.000,"F","F","F","F"
8982.000,37.223,8349.227,"SE",1.000,"T","T","T","T"
17127.000,41.179,8349.437,"NE",0.000,"F","F","F","F"
80807.000,21.290,8349.841,"SE",0.000,"F","F","F","T"
64845.000,65.262,8349.971,"CO",0.000,"F","T","F","F"
10873.000,19.475,8350.140,"SE",0.000,"F","T","F","T"
21903.000,33.419,8350.741,"CO",1.000,"F","F","F","F"
26712.000,45.891,8350.921,"N",1.000,"F","F","F","T"
66399.000,25.980,8351.222,"SE",1.000,"F","T","F","F"
9645.000,64.931,8351.407,"SE",1.000,"T","T","T","T"
60373.000,41.286,8352.345,"SE",1.000,"F","F","F","T"
85025.000,63.164,8352.472,"SE",1.000,"F","F","F","F"
40988.000,29.081,8352.607,"NE",0.000,"F","F","F","F"
