ID,GENDER,SENIORCITIZEN,PARTNER,DEPENDENTS,TENURE,PHONESERVICE,MULTIPLELINES,INTERNETSERVICE,ONLINESECURITY,ONLINEBACKUP,DEVICEPROTECTION,TECHSUPPORT,STREAMINGTV,STREAMINGMOVIES,CONTRACT,PAPERLESSBILLING,PAYMENTMETHOD,MONTHLYCHARGES,TOTALCHARGES,CHURN
7980,Male,0.0,Yes,No,4.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,278.31,598.31,Yes
5947,Female,0.0,,No,63.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),136.37,6256.82,No
8711,Female,0.0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.28,18.28,No
6425,Male,0.0,Yes,No,30.0,Yes,Yes,DSL,No,No,No,No,No,,Month-to-month,No,Electronic check,27.39,1419.44,No
9441,Female,0.0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.4,18.4,Yes
4251,Female,0.0,Yes,No,17.0,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),118.52,1365.67,No
5001,Male,0.0,Yes,Yes,34.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),7.93,2576.18,No
3494,Female,0.0,No,No,18.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,195.42,1467.02,No
8889,Female,0.0,Yes,No,42.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),26.72,876.27,No
3098,Female,0.0,Yes,Yes,1.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.15,68.15,Yes
2778,Male,0.0,Yes,No,4.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,155.82,382.87,Yes
5054,Male,0.0,Yes,Yes,69.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,44.51,6801.61,No
5876,Male,0.0,No,No,66.0,Yes,Yes,Fiber optic,No,Yes,,Yes,Yes,Yes,One year,Yes,Electronic check,125.79,6882.14,No
6388,Female,0.0,No,No,18.0,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,149.15,1244.9,No
3690,Male,0.0,Yes,No,35.0,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),67.02,1944.77,No
8552,Male,1.0,No,No,5.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),4.63,78.73,No
5858,Male,0.0,Yes,No,30.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),7.36,573.76,No
4668,Female,0.0,Yes,No,64.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),54.0,1613.8,No
4451,Female,0.0,Yes,No,50.0,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),113.8,3914.3,No
6920,Male,0.0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.64,21.64,No
2528,Female,0.0,Yes,No,33.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.93,3404.13,Yes
1490,Female,1.0,Yes,Yes,48.0,No,No phone service,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),81.56,1440.41,No
5485,Female,0.0,No,No,3.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,39.12,198.57,No
7412,Male,0.0,Yes,Yes,68.0,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),131.37,5426.17,No
7139,Male,0.0,Yes,No,57.0,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,101.36,3491.76,No
2803,Male,0.0,Yes,No,68.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),65.99,1670.14,No
1811,Female,1.0,No,No,65.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),193.32,6321.17,No
4118,Female,0.0,No,No,46.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,144.03,4717.33,No
3514,Male,0.0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,41.95,41.95,Yes
2158,Male,0.0,No,No,17.0,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),152.15,1030.8,No
6859,Male,0.0,No,No,14.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,32.29,296.14,No
8148,Female,0.0,No,No,56.0,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),57.83,3280.33,No
1626,Male,0.0,Yes,No,65.0,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),41.54,4894.94,No
7617,Female,1.0,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),105.55,6836.45,No
8238,Female,0.0,Yes,Yes,7.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,61.14,174.54,No
3413,Male,0.0,No,No,7.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),57.03,476.53,No
3481,Female,0.0,No,No,13.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.84,292.84,No
2908,Male,0.0,Yes,No,12.0,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,82.39,749.64,No
6724,Female,0.0,No,Yes,14.0,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),31.72,796.77,No
7884,Female,1.0,No,No,6.0,Yes,No,Fiber optic,Yes,No,No,No,,No,Month-to-month,Yes,Electronic check,205.27,582.07,No
8540,Female,1.0,Yes,No,5.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,16.05,276.5,Yes
5354,Male,0.0,Yes,Yes,25.0,Yes,Yes,DSL,,No,No,Yes,No,No,One year,Yes,Mailed check,108.2,1519.2,No
4763,Female,0.0,No,Yes,4.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,28.0,92.35,No
8226,Male,0.0,Yes,No,67.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),54.78,1613.43,No
8717,Female,0.0,No,Yes,11.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),38.05,234.55,No
6099,Male,0.0,No,No,2.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,36.15,59.6,No
7244,Female,0.0,No,No,8.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,42.19,179.84,No
9176,Male,0.0,Yes,No,24.0,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),122.82,1761.32,No
4339,Male,0.0,No,No,62.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,15.9,6044.55,Yes
2800,Male,0.0,No,No,44.0,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,124.53,2510.78,No
3333,Male,1.0,Yes,No,32.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,232.8,3110.1,No
7519,Male,0.0,No,No,1.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,112.63,112.63,Yes
7921,Female,0.0,Yes,Yes,6.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,120.96,543.31,Yes
5515,Female,0.0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,47.06,47.06,Yes
3979,Female,1.0,No,No,1.0,Yes,No,DSL,,No,No,No,No,No,Month-to-month,No,Mailed check,117.78,117.78,Yes
1355,Female,0.0,Yes,No,21.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,206.97,2061.02,No
7417,Male,0.0,No,No,34.0,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,89.79,1922.34,No
6693,Female,0.0,No,Yes,5.0,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,23.5,259.3,No
5182,Female,0.0,Yes,Yes,8.0,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),110.41,455.61,No
1284,Male,1.0,No,Yes,7.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,31.09,329.54,No
5496,Female,1.0,No,No,40.0,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,55.01,2108.56,Yes
8264,Male,0.0,No,No,69.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),48.35,5326.2,Yes
9935,Male,1.0,Yes,No,61.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),11.9,1488.65,No
3369,Male,0.0,No,No,3.0,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,7.47,141.92,No
7261,Male,0.0,Yes,Yes,34.0,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),35.91,944.16,No
7968,Female,0.0,No,Yes,61.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),0.96,1474.31,No
1592,Female,0.0,No,No,8.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),176.93,920.88,Yes
2159,Female,0.0,No,No,14.0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),140.87,800.27,No
3527,,0.0,No,Yes,32.0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),60.09,2609.69,No
8393,Female,0.0,No,No,55.0,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,104.41,3656.76,No
1070,Male,0.0,Yes,No,61.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),122.04,5759.74,No
5564,Female,0.0,Yes,Yes,23.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,10.98,406.03,No
5180,Male,0.0,No,No,18.0,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,7.87,1137.77,No
2907,Female,0.0,Yes,Yes,32.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,98.72,2736.37,No
6395,Male,0.0,Yes,No,45.0,Yes,No,,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),8.61,2251.56,No
3584,Male,0.0,Yes,No,3.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,,Bank transfer (automatic),50.6,,No
2299,Male,0.0,No,No,10.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,28.44,766.09,Yes
4873,Female,0.0,No,No,7.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,140.0,586.4,Yes
8882,Male,0.0,Yes,Yes,71.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,121.26,6356.16,No
9013,Male,1.0,No,No,32.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),30.63,598.53,No
3552,Male,0.0,No,No,23.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,97.17,1732.67,Yes
5866,Female,0.0,,Yes,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),197.66,8558.36,No
1809,Male,0.0,Yes,No,56.0,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),78.24,3407.99,No
2241,Female,1.0,No,No,52.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),156.07,5887.27,No
9104,Male,1.0,Yes,No,69.0,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),45.82,3941.92,No
5577,Female,0.0,Yes,Yes,57.0,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),146.62,3769.27,No
7929,Female,0.0,No,No,1.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.17,24.17,No
6675,Male,1.0,No,No,20.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,18.98,1679.83,No
5107,Female,0.0,Yes,Yes,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),231.93,8251.53,No
6740,Male,1.0,Yes,Yes,72.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),101.73,7445.33,No
8547,Female,0.0,No,No,13.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,179.66,1212.06,Yes
7589,Female,1.0,No,No,15.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),253.99,1453.29,No
4152,Male,0.0,Yes,No,60.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,28.06,1266.26,No
3931,Male,0.0,Yes,No,66.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,69.16,6247.26,No
4560,Female,0.0,Yes,Yes,24.0,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,76.22,1340.92,No
4711,Male,0.0,Yes,Yes,19.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,14.46,339.16,No
9128,Male,0.0,Yes,Yes,1.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,181.72,181.72,Yes
3229,Male,0.0,No,Yes,29.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),286.21,3016.11,No
1884,Male,0.0,Yes,Yes,55.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),13.46,1147.36,No
5860,Female,1.0,Yes,No,11.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,270.05,1301.7,Yes
7462,Female,0.0,No,No,61.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,,118.86,6437.91,No
7658,Male,0.0,Yes,Yes,12.0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,5.91,527.86,No
8741,Male,0.0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.18,20.18,No
3661,Female,0.0,Yes,No,3.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,44.7,95.85,No
3424,Female,0.0,Yes,Yes,40.0,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,19.39,2795.24,No
6821,Male,1.0,No,No,1.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),15.42,15.42,No
8962,Male,0.0,No,Yes,56.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,73.9,1473.3,No
2843,Female,0.0,Yes,No,26.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),206.69,2143.19,No
8396,Male,1.0,Yes,No,2.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,,183.76,249.66,No
9499,Female,1.0,Yes,No,68.0,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),125.02,4040.27,No
1887,Male,0.0,No,No,27.0,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,178.33,1730.53,No
7912,Male,0.0,No,No,35.0,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,114.19,2149.49,No
8000,Female,0.0,Yes,Yes,60.0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),235.26,5101.36,No
2690,Female,0.0,No,No,36.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),277.48,3748.33,No
2639,Male,1.0,No,No,67.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),137.54,6877.19,No
6401,Female,0.0,Yes,Yes,40.0,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,59.61,2045.31,No
7948,Female,0.0,No,No,4.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),160.48,362.58,Yes
1009,Female,0.0,Yes,No,37.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,19.28,3674.68,Yes
7041,Female,0.0,Yes,Yes,71.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),217.44,6971.09,No
3242,Male,0.0,Yes,Yes,71.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,222.1,7035.2,No
6761,Male,1.0,Yes,No,4.0,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,36.84,125.19,No
4016,Female,1.0,No,No,37.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),9.87,3959.87,Yes
1215,Female,0.0,Yes,Yes,26.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,35.01,2306.01,Yes
4449,Female,0.0,No,No,31.0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,55.67,2473.67,No
5758,Female,0.0,Yes,Yes,22.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),29.23,464.23,No
1336,Female,0.0,No,Yes,1.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,201.91,201.91,Yes
9245,Male,1.0,Yes,No,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),91.49,7677.29,Yes
6448,Female,0.0,Yes,No,70.0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.86,5937.61,No
6828,Male,1.0,Yes,No,5.0,Yes,Yes,Fiber optic,No,No,,No,No,No,Month-to-month,Yes,Bank transfer (automatic),6.76,270.81,Yes
8922,Male,0.0,Yes,No,58.0,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),75.56,2719.91,No
3410,Female,0.0,Yes,Yes,62.0,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),37.43,2997.28,No
8970,Male,0.0,No,No,1.0,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),111.94,111.94,No
5299,Male,0.0,No,No,1.0,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,68.14,68.14,Yes
8285,Male,0.0,Yes,Yes,71.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.81,1401.26,No
4503,Female,0.0,Yes,Yes,47.0,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),90.81,2799.46,No
7743,Female,0.0,Yes,Yes,17.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,193.54,1706.34,Yes
8837,Female,0.0,Yes,Yes,66.0,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),19.86,3772.46,No
1539,Female,0.0,Yes,Yes,12.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,6.95,839.35,Yes
6009,Male,0.0,Yes,Yes,35.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,1.53,636.73,No
2021,Male,1.0,Yes,No,61.0,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),48.74,3887.29,No
8126,Female,0.0,No,No,5.0,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),191.45,531.95,Yes
4076,Male,0.0,No,No,5.0,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,75.18,258.63,Yes
2023,Male,1.0,Yes,No,50.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),232.21,5290.46,No
4180,Female,0.0,Yes,No,71.0,Yes,Yes,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0.16,1728.16,No
1842,Male,0.0,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),153.92,8463.02,No
3611,Female,0.0,Yes,No,71.0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),6.22,5630.57,No
8678,Male,0.0,No,No,20.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,51.95,447.95,No
5263,Female,0.0,Yes,No,15.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,200.5,1502.95,Yes
8993,Male,0.0,Yes,No,16.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,,Yes,Bank transfer (automatic),51.22,1261.57,Yes
7032,Male,1.0,No,No,15.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,128.18,1204.88,Yes
5883,Female,0.0,Yes,Yes,36.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),73.42,3359.77,No
2921,Male,0.0,Yes,Yes,1.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,238.97,238.97,Yes
3123,Female,0.0,Yes,Yes,31.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,36.79,676.19,Yes
8102,Male,0.0,Yes,No,47.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,171.33,3742.78,No
3303,Male,0.0,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,38.44,38.44,No
7225,Female,0.0,Yes,No,45.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,60.92,1156.47,No
5550,Female,1.0,No,No,40.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),132.12,4216.77,No
7503,Female,0.0,No,No,33.0,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),100.74,2705.64,No
3883,Male,1.0,No,No,31.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),209.21,2990.56,No
1189,Male,0.0,No,No,63.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),54.5,6540.8,No
5841,Male,0.0,Yes,Yes,4.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,119.84,294.54,Yes
4222,Female,0.0,No,No,21.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,,Electronic check,124.44,1897.29,No
3701,Male,1.0,Yes,No,53.0,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,104.35,3273.95,Yes
6963,Male,0.0,No,No,68.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),64.89,1539.59,No
6185,Male,0.0,Yes,Yes,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),2.84,1305.74,No
9506,Male,0.0,Yes,No,34.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,86.35,2997.75,No
3740,Female,1.0,Yes,No,17.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,263.98,1786.13,No
1718,Female,0.0,Yes,Yes,64.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),73.77,5314.22,No
6871,Female,0.0,Yes,No,1.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),24.86,24.86,Yes
4974,Male,0.0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,7.39,7.39,No
7042,Female,0.0,No,No,37.0,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,41.8,2322.25,Yes
7278,Male,0.0,No,No,1.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,102.02,102.02,Yes
6696,Male,0.0,No,Yes,66.0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,,Two year,Yes,Credit card (automatic),104.09,5220.69,No
7495,Female,0.0,Yes,No,46.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,78.72,4570.22,No
3225,Female,0.0,Yes,Yes,,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,135.22,501.52,No
